id,discovery_source_id,raw_text,raw_url,language,country,metadata_json,confidence,status,collected_at,processed_at,created_at,updated_at
43748,58,gartengeräte smart steuern,,de,DE,"{'domain': 'smart_home', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 66, 'subdomain': 'smart_home_sub_10', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'smart_home', 'micro_domain': 'gartengeräte smart steuern', 'problem_hint': 'bewässerung automatisieren', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",66,new,2026-07-16 04:11:23.565653+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43749,58,demenz alltag planer für angehörige,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 84, 'subdomain': 'demenz_sub_1', 'risk_level': 'medium', 'format_hint': 'planer', 'macro_domain': 'demenz', 'micro_domain': 'demenz alltag planer für angehörige', 'problem_hint': 'alltag mit demenz strukturieren', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",84,new,2026-07-16 04:11:23.565692+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43750,58,demenz beschäftigung ideen für senioren,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 76, 'subdomain': 'demenz_sub_2', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'demenz', 'micro_domain': 'demenz beschäftigung ideen für senioren', 'problem_hint': 'sinnvolle beschäftigung finden', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",76,new,2026-07-16 04:11:23.565736+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43751,58,demenz ernährung ratgeber für angehörige,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 72, 'subdomain': 'demenz_sub_3', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'demenz', 'micro_domain': 'demenz ernährung ratgeber für angehörige', 'problem_hint': 'richtig ernähren bei demenz', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",72,new,2026-07-16 04:11:23.565772+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43752,58,demenz tagesablauf planer,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 70, 'subdomain': 'demenz_sub_4', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'demenz', 'micro_domain': 'demenz tagesablauf planer', 'problem_hint': 'geregelten tagesablauf schaffen', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",70,new,2026-07-16 04:11:23.565804+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43753,58,erinnerungsalbum für demenzkranke,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 68, 'subdomain': 'demenz_sub_5', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'demenz', 'micro_domain': 'erinnerungsalbum für demenzkranke', 'problem_hint': 'erinnerungen wachhalten', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",68,new,2026-07-16 04:11:23.565844+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43754,58,demenz wohngestaltung checkliste,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 74, 'subdomain': 'demenz_sub_6', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'demenz', 'micro_domain': 'demenz wohngestaltung checkliste', 'problem_hint': 'wohnung demenzgerecht einrichten', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",74,new,2026-07-16 04:11:23.565875+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43755,58,kommunikation mit demenzkranken,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 70, 'subdomain': 'demenz_sub_7', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'demenz', 'micro_domain': 'kommunikation mit demenzkranken', 'problem_hint': 'besser kommunizieren lernen', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",70,new,2026-07-16 04:11:23.565917+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43756,58,pflegetagebuch für demenz,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 72, 'subdomain': 'demenz_sub_8', 'risk_level': 'medium', 'format_hint': 'tagebuch', 'macro_domain': 'demenz', 'micro_domain': 'pflegetagebuch für demenz', 'problem_hint': 'verlauf und maßnahmen dokumentieren', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",72,new,2026-07-16 04:11:23.565958+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43757,58,demenz und rechtliche vorsorge,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'demenz_sub_9', 'risk_level': 'high', 'format_hint': 'ratgeber', 'macro_domain': 'demenz', 'micro_domain': 'demenz und rechtliche vorsorge', 'problem_hint': 'vollmachten und verfügungen', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",80,new,2026-07-16 04:11:23.565996+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43758,58,selbstfürsorge für pflegende angehörige,,de,DE,"{'domain': 'demenz', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 76, 'subdomain': 'demenz_sub_10', 'risk_level': 'medium', 'format_hint': 'arbeitsbuch', 'macro_domain': 'demenz', 'micro_domain': 'selbstfürsorge für pflegende angehörige', 'problem_hint': 'auf sich selbst achten', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",76,new,2026-07-16 04:11:23.566033+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43759,58,vokabeltrainer englisch für anfänger,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 76, 'subdomain': 'lernen_sub_1', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'vokabeltrainer englisch für anfänger', 'problem_hint': 'englisch vokabeln effizient lernen', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",76,new,2026-07-16 04:11:23.566077+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43760,58,lernplaner für abiturienten,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 74, 'subdomain': 'lernen_sub_2', 'risk_level': 'low', 'format_hint': 'lernplaner', 'macro_domain': 'lernen', 'micro_domain': 'lernplaner für abiturienten', 'problem_hint': 'abi-vorbereitung strukturieren', 'audience_hint': 'schueler', 'entity_type_hint': 'topic'}",74,new,2026-07-16 04:11:23.566115+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43761,58,speed reading training für studenten,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 70, 'subdomain': 'lernen_sub_3', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'speed reading training für studenten', 'problem_hint': 'schneller lesen und verstehen', 'audience_hint': 'studenten', 'entity_type_hint': 'topic'}",70,new,2026-07-16 04:11:23.566151+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43762,58,gedächtnistechniken für berufstätige,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 68, 'subdomain': 'lernen_sub_4', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'gedächtnistechniken für berufstätige', 'problem_hint': 'sich mehr merken können', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",68,new,2026-07-16 04:11:23.566186+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43763,58,sprachlernplan für auswanderer,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 72, 'subdomain': 'lernen_sub_5', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'lernen', 'micro_domain': 'sprachlernplan für auswanderer', 'problem_hint': 'neue sprache systematisch lernen', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",72,new,2026-07-16 04:11:23.566223+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43764,58,notiztechnik für meetings,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 64, 'subdomain': 'lernen_sub_6', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'notiztechnik für meetings', 'problem_hint': 'bessere notizen im beruf', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",64,new,2026-07-16 04:11:23.566836+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43765,58,prüfungsangst überwinden für studenten,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 70, 'subdomain': 'lernen_sub_7', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'prüfungsangst überwinden für studenten', 'problem_hint': 'ruhig in die prüfung gehen', 'audience_hint': 'studenten', 'entity_type_hint': 'topic'}",70,new,2026-07-16 04:11:23.566896+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43766,58,mnemotechniken für schüler,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 66, 'subdomain': 'lernen_sub_8', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'mnemotechniken für schüler', 'problem_hint': 'mit eselsbrücken besser lernen', 'audience_hint': 'schueler', 'entity_type_hint': 'topic'}",66,new,2026-07-16 04:11:23.566937+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43767,58,online kurs selbstdisziplin arbeitsbuch,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 68, 'subdomain': 'lernen_sub_9', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'online kurs selbstdisziplin arbeitsbuch', 'problem_hint': 'online kurse erfolgreich abschließen', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",68,new,2026-07-16 04:11:23.566970+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43768,58,lerntyp test und strategien für erwachsene,,de,DE,"{'domain': 'lernen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 64, 'subdomain': 'lernen_sub_10', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'lernen', 'micro_domain': 'lerntyp test und strategien für erwachsene', 'problem_hint': 'eigenen lerntyp finden', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",64,new,2026-07-16 04:11:23.567006+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43769,58,Gesundheit arbeitsbuch für Anfaenger,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 50, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit arbeitsbuch für Anfaenger', 'problem_hint': 'schritt für schritt erklärt', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",50,new,2026-07-16 04:11:23.567061+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43770,58,Gesundheit ratgeber für Einsteiger,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 51, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit ratgeber für Einsteiger', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'einsteiger', 'entity_type_hint': 'topic'}",51,new,2026-07-16 04:11:23.567095+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43771,58,Gesundheit checkliste für Erwachsene,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 52, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit checkliste für Erwachsene', 'problem_hint': 'einfach und verständlich', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",52,new,2026-07-16 04:11:23.567134+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43772,58,Gesundheit planer für Familien,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 53, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit planer für Familien', 'problem_hint': 'mit übungen und checklisten', 'audience_hint': 'familien', 'entity_type_hint': 'topic'}",53,new,2026-07-16 04:11:23.567168+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43773,58,Gesundheit tagebuch für Berufstaetige,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 54, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'tagebuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit tagebuch für Berufstaetige', 'problem_hint': 'für den alltag optimiert', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",54,new,2026-07-16 04:11:23.567206+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43774,58,Gesundheit workbook für Studenten,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 50, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'workbook', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit workbook für Studenten', 'problem_hint': 'schnell und effektiv umsetzen', 'audience_hint': 'studenten', 'entity_type_hint': 'topic'}",50,new,2026-07-16 04:11:23.567297+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43775,58,Gesundheit leitfaden für Senioren,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 51, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'leitfaden', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit leitfaden für Senioren', 'problem_hint': 'keine vorkenntnisse nötig', 'audience_hint': 'senioren', 'entity_type_hint': 'topic'}",51,new,2026-07-16 04:11:23.567346+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43776,58,Gesundheit vorlagenbuch für Eltern,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 52, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'vorlagenbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit vorlagenbuch für Eltern', 'problem_hint': 'mit vielen beispielen', 'audience_hint': 'eltern', 'entity_type_hint': 'topic'}",52,new,2026-07-16 04:11:23.567383+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43777,58,Gesundheit praxisbuch für Kleinunternehmer,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 53, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'praxisbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit praxisbuch für Kleinunternehmer', 'problem_hint': 'schritt für schritt erklärt', 'audience_hint': 'kleinunternehmer', 'entity_type_hint': 'topic'}",53,new,2026-07-16 04:11:23.567417+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43778,58,Gesundheit arbeitsbuch für Jugendliche,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 54, 'subdomain': 'gesundheit_v2_sub_1', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit arbeitsbuch für Jugendliche', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'jugendliche', 'entity_type_hint': 'topic'}",54,new,2026-07-16 04:11:23.567454+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43779,58,Gesundheit ratgeber für Anfaenger,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 55, 'subdomain': 'gesundheit_v2_sub_2', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit ratgeber für Anfaenger', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",55,new,2026-07-16 04:11:23.567489+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43780,58,Gesundheit checkliste für Einsteiger,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 56, 'subdomain': 'gesundheit_v2_sub_3', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit checkliste für Einsteiger', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'einsteiger', 'entity_type_hint': 'topic'}",56,new,2026-07-16 04:11:23.567533+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43781,58,Gesundheit planer für Erwachsene,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 57, 'subdomain': 'gesundheit_v2_sub_4', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit planer für Erwachsene', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",57,new,2026-07-16 04:11:23.567573+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43782,58,Gesundheit tagebuch für Familien,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 58, 'subdomain': 'gesundheit_v2_sub_5', 'risk_level': 'low', 'format_hint': 'tagebuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit tagebuch für Familien', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'familien', 'entity_type_hint': 'topic'}",58,new,2026-07-16 04:11:23.567610+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43783,58,Gesundheit workbook für Berufstaetige,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 54, 'subdomain': 'gesundheit_v2_sub_6', 'risk_level': 'low', 'format_hint': 'workbook', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit workbook für Berufstaetige', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",54,new,2026-07-16 04:11:23.567648+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43784,58,Gesundheit leitfaden für Studenten,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 55, 'subdomain': 'gesundheit_v2_sub_7', 'risk_level': 'low', 'format_hint': 'leitfaden', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit leitfaden für Studenten', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'studenten', 'entity_type_hint': 'topic'}",55,new,2026-07-16 04:11:23.567685+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43785,58,Gesundheit vorlagenbuch für Senioren,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 56, 'subdomain': 'gesundheit_v2_sub_8', 'risk_level': 'low', 'format_hint': 'vorlagenbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit vorlagenbuch für Senioren', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'senioren', 'entity_type_hint': 'topic'}",56,new,2026-07-16 04:11:23.567824+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43786,58,Gesundheit praxisbuch für Eltern,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 57, 'subdomain': 'gesundheit_v2_sub_9', 'risk_level': 'low', 'format_hint': 'praxisbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit praxisbuch für Eltern', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'eltern', 'entity_type_hint': 'topic'}",57,new,2026-07-16 04:11:23.568139+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43787,58,Gesundheit arbeitsbuch für Kleinunternehmer,,de,DE,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 58, 'subdomain': 'gesundheit_v2_sub_10', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'Gesundheit arbeitsbuch für Kleinunternehmer', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'kleinunternehmer', 'entity_type_hint': 'topic'}",58,new,2026-07-16 04:11:23.568216+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43788,58,Pflege arbeitsbuch für Einsteiger,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 51, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'pflege', 'micro_domain': 'Pflege arbeitsbuch für Einsteiger', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'einsteiger', 'entity_type_hint': 'topic'}",51,new,2026-07-16 04:11:23.568300+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43789,58,Pflege ratgeber für Erwachsene,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 52, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'ratgeber', 'macro_domain': 'pflege', 'micro_domain': 'Pflege ratgeber für Erwachsene', 'problem_hint': 'einfach und verständlich', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",52,new,2026-07-16 04:11:23.568344+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43790,58,Pflege checkliste für Familien,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 53, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'pflege', 'micro_domain': 'Pflege checkliste für Familien', 'problem_hint': 'mit übungen und checklisten', 'audience_hint': 'familien', 'entity_type_hint': 'topic'}",53,new,2026-07-16 04:11:23.568384+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43791,58,Pflege planer für Berufstaetige,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 54, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'pflege', 'micro_domain': 'Pflege planer für Berufstaetige', 'problem_hint': 'für den alltag optimiert', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",54,new,2026-07-16 04:11:23.568421+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43792,58,Pflege tagebuch für Studenten,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 55, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'tagebuch', 'macro_domain': 'pflege', 'micro_domain': 'Pflege tagebuch für Studenten', 'problem_hint': 'schnell und effektiv umsetzen', 'audience_hint': 'studenten', 'entity_type_hint': 'topic'}",55,new,2026-07-16 04:11:23.568761+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43793,58,Pflege workbook für Senioren,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 51, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'workbook', 'macro_domain': 'pflege', 'micro_domain': 'Pflege workbook für Senioren', 'problem_hint': 'keine vorkenntnisse nötig', 'audience_hint': 'senioren', 'entity_type_hint': 'topic'}",51,new,2026-07-16 04:11:23.568847+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43794,58,Pflege leitfaden für Eltern,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 52, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'leitfaden', 'macro_domain': 'pflege', 'micro_domain': 'Pflege leitfaden für Eltern', 'problem_hint': 'mit vielen beispielen', 'audience_hint': 'eltern', 'entity_type_hint': 'topic'}",52,new,2026-07-16 04:11:23.571792+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43795,58,Pflege vorlagenbuch für Kleinunternehmer,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 53, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'vorlagenbuch', 'macro_domain': 'pflege', 'micro_domain': 'Pflege vorlagenbuch für Kleinunternehmer', 'problem_hint': 'schritt für schritt erklärt', 'audience_hint': 'kleinunternehmer', 'entity_type_hint': 'topic'}",53,new,2026-07-16 04:11:23.571903+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
43796,58,Pflege praxisbuch für Jugendliche,,de,DE,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 54, 'subdomain': 'pflege_v2_sub_1', 'risk_level': 'low', 'format_hint': 'praxisbuch', 'macro_domain': 'pflege', 'micro_domain': 'Pflege praxisbuch für Jugendliche', 'problem_hint': 'praktisch umsetzen', 'audience_hint': 'jugendliche', 'entity_type_hint': 'topic'}",54,new,2026-07-16 04:11:23.571958+00:00,,2026-07-16 04:11:23.523937+00:00,2026-07-16 04:11:23.523937+00:00
